transaction_id,customer_id,transaction_amount,payment_method,failure_type,customer_segment,previous_failures,customer_lifetime_value,days_since_last_purchase,retry_count,account_age_days,website_visits_last_30_days,cart_additions_last_30_days,recovery_probability,recovered,recovered_revenue,recovery_method,severity_score
TXN104301,CUST18755,775.03,wallet,gateway_error,premium,0,6074.31,59,2,1106,3,2,0.865,1,775.03,smart_retry,63
TXN104302,CUST17021,1287.37,credit_card,card_declined,new,0,5377.85,185,0,38,5,2,0.575,1,1287.37,alternative_payment,50
TXN104303,CUST19887,1779.54,debit_card,expired_card,regular,1,4705.5,361,1,1100,3,0,0.52,0,0.0,alternative_payment,59
TXN104304,CUST17327,748.33,wallet,gateway_error,regular,0,9015.73,238,0,1312,1,0,0.715,1,748.33,smart_retry,50
TXN104305,CUST13816,2301.42,credit_card,insufficient_funds,regular,0,4996.55,10,0,238,4,0,0.46,0,0.0,payment_plan,50
TXN104306,CUST15568,903.44,credit_card,card_declined,regular,0,23623.73,201,0,1040,3,0,0.465,0,0.0,customer_outreach,50
TXN104307,CUST12800,478.35,wallet,card_declined,regular,2,10806.86,330,4,735,3,1,0.26,1,478.35,human_escalation,76
TXN104308,CUST12445,4081.33,debit_card,insufficient_funds,regular,1,34015.15,97,3,1268,6,0,0.335,0,0.0,payment_plan,67
TXN104309,CUST11950,424.43,wallet,card_declined,regular,2,3630.53,22,0,1632,2,3,0.455,1,424.43,customer_outreach,60
TXN104310,CUST13204,1632.15,credit_card,insufficient_funds,new,2,2712.72,89,3,1363,3,2,0.335,1,1632.15,customer_outreach,72
TXN104311,CUST12275,4026.76,upi,network_error,new,0,6070.46,232,2,519,3,2,0.745,0,0.0,smart_retry,58
TXN104312,CUST17693,2131.79,upi,card_declined,regular,1,10613.61,168,3,1840,1,0,0.28,0,0.0,human_escalation,67
TXN104313,CUST11507,459.9,upi,expired_card,regular,0,8027.46,340,4,782,7,2,0.545,1,459.9,alternative_payment,66
TXN104314,CUST16684,243.13,net_banking,expired_card,premium,1,12243.86,195,4,1879,2,0,0.535,1,243.13,alternative_payment,76
TXN104315,CUST18076,636.51,debit_card,expired_card,regular,1,15984.98,130,2,478,3,0,0.48,1,636.51,alternative_payment,63
TXN104316,CUST14167,2046.37,upi,network_error,premium,2,4014.62,195,3,1865,0,0,0.66,1,2046.37,smart_retry,77
TXN104317,CUST18994,1812.96,wallet,network_error,new,1,13859.61,182,4,436,7,2,0.69,1,1812.96,smart_retry,71
TXN104318,CUST14385,2983.27,wallet,insufficient_funds,new,2,5511.57,288,1,1384,2,0,0.35,1,2983.27,customer_outreach,64
TXN104319,CUST18962,1222.89,net_banking,network_error,regular,0,13920.25,214,3,472,0,2,0.63,1,1222.89,smart_retry,62
TXN104320,CUST17113,877.68,net_banking,expired_card,regular,1,10699.83,124,1,90,4,3,0.61,0,0.0,alternative_payment,59
TXN104321,CUST17548,401.03,net_banking,expired_card,regular,1,14484.6,3,4,1875,9,0,0.49,1,401.03,alternative_payment,71
TXN104322,CUST19977,831.56,upi,insufficient_funds,regular,1,26651.11,334,3,1609,9,0,0.38,0,0.0,payment_plan,67
TXN104323,CUST14125,2914.71,upi,insufficient_funds,new,0,3713.09,221,4,1444,3,2,0.365,0,0.0,customer_outreach,66
TXN104324,CUST18774,1065.82,credit_card,expired_card,premium,1,39571.54,157,2,1667,1,1,0.625,1,1065.82,alternative_payment,68
TXN104325,CUST10976,777.1,upi,network_error,premium,2,12270.36,90,4,581,7,0,0.725,0,0.0,smart_retry,81
TXN104326,CUST16568,1587.0,net_banking,insufficient_funds,new,1,6081.37,5,0,967,10,2,0.595,1,1587.0,payment_plan,55
TXN104327,CUST14593,1323.65,debit_card,authentication_failed,new,0,22271.24,291,0,1457,5,3,0.63,0,0.0,customer_outreach,50
TXN104328,CUST17658,1011.36,net_banking,insufficient_funds,at_risk,1,7476.97,251,1,1759,4,1,0.26,0,0.0,customer_outreach,59
TXN104329,CUST14417,1269.33,upi,network_error,regular,2,3517.42,352,0,524,3,1,0.7,1,1269.33,smart_retry,60
TXN104330,CUST19211,1028.23,credit_card,card_declined,regular,1,5618.13,172,4,749,7,1,0.355,0,0.0,smart_retry,71
TXN104331,CUST15805,2973.13,credit_card,network_error,premium,1,9058.1,357,0,644,1,1,0.855,0,0.0,smart_retry,60
TXN104332,CUST15627,1574.79,credit_card,network_error,regular,2,5452.13,288,0,668,7,4,0.835,1,1574.79,smart_retry,60
TXN104333,CUST13436,567.3,upi,insufficient_funds,new,1,2879.33,72,3,1251,5,1,0.375,0,0.0,customer_outreach,67
TXN104334,CUST13809,1490.88,debit_card,gateway_error,regular,0,2989.96,170,1,191,3,0,0.705,1,1490.88,smart_retry,54
TXN104335,CUST11647,380.65,credit_card,insufficient_funds,regular,0,4904.65,181,4,89,4,1,0.325,1,380.65,customer_outreach,66
TXN104336,CUST12733,956.92,net_banking,expired_card,regular,0,14952.03,236,2,335,7,1,0.6,1,956.92,alternative_payment,58
TXN104337,CUST19033,1367.11,net_banking,network_error,regular,4,536.39,94,2,257,2,1,0.495,1,1367.11,smart_retry,78
TXN104338,CUST10837,1008.09,wallet,expired_card,regular,2,12077.37,271,1,1164,6,2,0.58,1,1008.09,alternative_payment,64
TXN104339,CUST15735,2401.65,upi,expired_card,regular,0,7817.41,42,2,1324,5,0,0.545,1,2401.65,alternative_payment,58
TXN104340,CUST17067,3521.26,credit_card,authentication_failed,new,1,3915.24,321,0,1227,2,1,0.5,0,0.0,customer_outreach,55
TXN104341,CUST13803,1426.79,upi,card_declined,premium,0,10613.63,341,2,734,2,1,0.545,0,0.0,customer_outreach,63
TXN104342,CUST15856,1124.18,upi,network_error,regular,1,8612.13,233,0,1921,2,0,0.695,1,1124.18,smart_retry,55
TXN104343,CUST16846,1685.09,debit_card,gateway_error,regular,3,2781.49,56,3,963,2,2,0.555,0,0.0,smart_retry,77
TXN104344,CUST13273,131.07,debit_card,gateway_error,regular,3,19106.28,49,1,1762,2,1,0.61,0,0.0,smart_retry,69
TXN104345,CUST11423,844.7,upi,gateway_error,regular,0,34579.87,217,1,1588,9,1,0.82,1,844.7,smart_retry,54
TXN104346,CUST16969,831.26,upi,card_declined,regular,1,2010.42,218,0,1082,4,1,0.47,1,831.26,customer_outreach,55
TXN104347,CUST18613,631.42,credit_card,authentication_failed,at_risk,1,27843.18,336,3,833,4,0,0.205,0,0.0,customer_outreach,67
TXN104348,CUST12617,509.14,credit_card,authentication_failed,regular,2,6611.68,31,3,1199,8,0,0.38,1,509.14,customer_outreach,72
TXN104349,CUST13834,706.18,credit_card,authentication_failed,new,0,3095.0,124,0,1648,7,2,0.635,1,706.18,customer_outreach,50
TXN104350,CUST13848,568.44,wallet,authentication_failed,regular,0,30731.79,38,3,1555,7,1,0.46,0,0.0,customer_outreach,62
TXN104351,CUST18094,346.76,credit_card,expired_card,regular,0,4521.1,365,2,1506,2,2,0.55,0,0.0,alternative_payment,58
TXN104352,CUST19669,891.19,wallet,insufficient_funds,at_risk,2,7032.23,65,3,932,4,1,0.145,0,0.0,payment_plan,72
TXN104353,CUST11637,3572.27,debit_card,insufficient_funds,regular,2,29363.1,118,4,1913,5,1,0.27,1,3572.27,payment_plan,76
TXN104354,CUST15055,1577.69,wallet,expired_card,new,0,17865.82,47,2,1361,6,2,0.64,0,0.0,alternative_payment,58
TXN104355,CUST12494,2819.12,credit_card,insufficient_funds,regular,2,8524.92,125,3,639,1,0,0.225,0,0.0,customer_outreach,72
TXN104356,CUST10756,2594.72,debit_card,authentication_failed,regular,1,7400.64,122,0,534,3,0,0.46,0,0.0,customer_outreach,55
TXN104357,CUST14183,2466.33,debit_card,gateway_error,regular,0,4001.94,190,3,805,7,1,0.71,0,0.0,smart_retry,62
TXN104358,CUST17644,1222.18,debit_card,authentication_failed,regular,0,8084.1,57,2,629,4,2,0.48,0,0.0,customer_outreach,58
TXN104359,CUST19674,1771.88,credit_card,network_error,regular,2,22389.17,133,1,1863,2,1,0.645,1,1771.88,smart_retry,64
TXN104360,CUST11393,526.84,wallet,network_error,regular,3,12345.37,154,1,922,6,1,0.67,1,526.84,smart_retry,69
TXN104361,CUST16103,506.9,debit_card,card_declined,new,0,31776.77,352,1,1390,4,1,0.495,0,0.0,alternative_payment,54
TXN104362,CUST17926,658.11,net_banking,card_declined,regular,0,11766.01,55,2,62,3,0,0.385,1,658.11,customer_outreach,58
TXN104363,CUST12409,1581.51,wallet,card_declined,at_risk,0,20595.5,240,4,289,4,2,0.22,0,0.0,human_escalation,66
TXN104364,CUST16386,3228.67,upi,card_declined,at_risk,1,9589.27,110,1,1072,1,2,0.26,0,0.0,human_escalation,59
TXN104365,CUST11827,306.12,net_banking,insufficient_funds,regular,1,4414.0,43,0,1527,7,1,0.495,0,0.0,customer_outreach,55
TXN104366,CUST13745,540.27,wallet,insufficient_funds,regular,1,3313.67,304,4,534,3,1,0.275,0,0.0,customer_outreach,71
TXN104367,CUST19293,1257.41,credit_card,expired_card,regular,1,5109.79,348,3,921,1,0,0.41,0,0.0,alternative_payment,67
TXN104368,CUST17930,905.02,credit_card,card_declined,regular,1,7046.93,290,4,1427,6,2,0.365,1,905.02,customer_outreach,71
TXN104369,CUST17984,1172.82,credit_card,gateway_error,regular,0,29858.58,178,4,1546,6,1,0.655,1,1172.82,smart_retry,66
TXN104370,CUST11326,1131.92,upi,insufficient_funds,premium,4,10769.84,141,2,134,6,0,0.42,0,0.0,payment_plan,83
TXN104371,CUST12909,2589.63,credit_card,insufficient_funds,new,0,7538.78,194,4,529,2,4,0.4,1,2589.63,customer_outreach,66
TXN104372,CUST19092,1360.58,wallet,card_declined,new,0,9341.1,159,2,1833,4,1,0.455,0,0.0,smart_retry,58
TXN104373,CUST12786,1648.98,wallet,expired_card,regular,1,18735.55,232,3,126,0,0,0.395,0,0.0,alternative_payment,67
TXN104374,CUST13895,584.62,credit_card,expired_card,premium,0,9322.95,106,2,865,7,0,0.725,1,584.62,alternative_payment,63
TXN104375,CUST17524,1313.03,upi,expired_card,regular,1,42408.87,275,1,521,6,1,0.59,0,0.0,alternative_payment,59
TXN104376,CUST16946,355.3,wallet,authentication_failed,premium,1,13539.76,39,1,1730,6,0,0.615,0,0.0,customer_outreach,64
TXN104377,CUST19002,1276.52,debit_card,gateway_error,regular,0,9045.16,25,2,235,4,1,0.705,1,1276.52,smart_retry,58
TXN104378,CUST13992,2402.78,debit_card,expired_card,regular,1,8315.65,52,4,665,4,2,0.465,1,2402.78,alternative_payment,71
TXN104379,CUST12616,2788.0,debit_card,card_declined,premium,1,27289.36,275,4,376,2,0,0.405,0,0.0,customer_outreach,76
TXN104380,CUST15925,889.89,debit_card,insufficient_funds,premium,1,5239.13,282,1,1433,6,1,0.59,1,889.89,payment_plan,64
TXN104381,CUST16336,3494.07,wallet,card_declined,new,0,4145.87,327,3,485,9,0,0.465,0,0.0,customer_outreach,62
TXN104382,CUST10148,2525.17,debit_card,authentication_failed,regular,0,3816.73,342,0,1358,4,0,0.51,1,2525.17,customer_outreach,50
TXN104383,CUST17846,2294.9,debit_card,network_error,regular,1,13644.95,7,3,1564,5,0,0.62,0,0.0,smart_retry,67
TXN104384,CUST18360,201.14,wallet,network_error,regular,1,4157.79,249,3,1017,5,1,0.645,1,201.14,smart_retry,67
TXN104385,CUST13017,636.24,credit_card,card_declined,premium,3,30501.2,67,0,556,3,0,0.51,1,636.24,customer_outreach,70
TXN104386,CUST11633,429.45,credit_card,gateway_error,at_risk,0,3993.27,234,0,918,6,2,0.69,1,429.45,smart_retry,50
TXN104387,CUST13955,865.16,upi,authentication_failed,regular,1,10114.27,15,4,1746,4,1,0.34,0,0.0,customer_outreach,71
TXN104388,CUST19939,747.73,upi,card_declined,regular,0,4905.73,235,0,1113,2,1,0.475,1,747.73,customer_outreach,50
TXN104389,CUST11325,1440.9,credit_card,authentication_failed,new,1,1877.78,319,2,1665,2,0,0.355,0,0.0,customer_outreach,63
TXN104390,CUST14979,1603.95,upi,expired_card,at_risk,1,14174.27,216,4,997,3,0,0.25,0,0.0,alternative_payment,71
TXN104391,CUST12322,1468.16,wallet,gateway_error,regular,0,4840.14,200,0,1258,5,2,0.825,1,1468.16,smart_retry,50
TXN104392,CUST13048,796.76,net_banking,gateway_error,regular,0,4658.49,121,3,943,5,0,0.655,1,796.76,smart_retry,62
TXN104393,CUST11905,1444.23,wallet,authentication_failed,regular,1,7641.31,73,3,522,4,1,0.38,1,1444.23,customer_outreach,67
TXN104394,CUST19578,1557.19,upi,gateway_error,premium,1,2639.1,206,3,1921,5,3,0.845,1,1557.19,smart_retry,72
TXN104395,CUST17219,1181.47,wallet,insufficient_funds,at_risk,3,27386.62,191,2,1042,3,0,0.11,0,0.0,payment_plan,73
TXN104396,CUST17516,872.73,credit_card,insufficient_funds,regular,1,8774.79,269,3,1560,4,1,0.33,1,872.73,customer_outreach,67
TXN104397,CUST10762,2029.09,debit_card,network_error,premium,3,11921.74,352,2,1396,1,0,0.68,0,0.0,smart_retry,78
TXN104398,CUST16238,3742.34,credit_card,expired_card,regular,2,22960.39,201,3,390,0,0,0.36,0,0.0,alternative_payment,72
TXN104399,CUST18097,1686.68,net_banking,insufficient_funds,new,0,2887.0,1,2,1978,4,2,0.46,1,1686.68,payment_plan,58
TXN104400,CUST11173,769.34,net_banking,gateway_error,new,1,14683.08,351,2,386,2,0,0.645,1,769.34,smart_retry,63
TXN104401,CUST11675,2791.98,upi,insufficient_funds,regular,0,8653.96,117,0,1260,4,1,0.485,1,2791.98,customer_outreach,50
TXN104402,CUST18714,876.77,net_banking,insufficient_funds,new,2,2931.23,213,2,1011,1,0,0.295,0,0.0,payment_plan,68
TXN104403,CUST14100,1812.36,net_banking,expired_card,regular,2,6444.58,290,3,1244,4,3,0.495,1,1812.36,alternative_payment,72
TXN104404,CUST18364,1369.61,net_banking,card_declined,regular,2,7971.08,283,4,1626,5,2,0.315,0,0.0,smart_retry,76
TXN104405,CUST10048,2900.78,credit_card,expired_card,regular,1,6561.09,250,4,1915,6,2,0.495,1,2900.78,alternative_payment,71
TXN104406,CUST13732,988.37,net_banking,network_error,regular,2,12529.7,41,2,1210,8,1,0.695,1,988.37,smart_retry,68
TXN104407,CUST12967,1813.56,debit_card,network_error,at_risk,0,36552.7,305,0,1384,5,2,0.675,0,0.0,smart_retry,50
TXN104408,CUST12747,677.64,net_banking,card_declined,regular,3,10376.15,307,1,603,5,1,0.375,0,0.0,smart_retry,69
TXN104409,CUST10715,1320.57,upi,card_declined,regular,1,3184.08,352,1,1215,5,0,0.42,1,1320.57,smart_retry,59
TXN104410,CUST11342,1281.85,wallet,gateway_error,regular,1,8765.19,263,1,605,4,0,0.685,0,0.0,smart_retry,59
TXN104411,CUST17861,527.84,credit_card,authentication_failed,regular,0,11389.47,45,4,263,2,3,0.395,1,527.84,customer_outreach,66
TXN104412,CUST17312,523.36,wallet,gateway_error,regular,0,3081.98,246,2,1416,6,0,0.71,1,523.36,smart_retry,58
TXN104413,CUST17343,1445.68,wallet,authentication_failed,new,1,10899.58,267,2,1735,5,0,0.44,1,1445.68,customer_outreach,63
TXN104414,CUST19446,1837.32,net_banking,expired_card,regular,1,3296.13,230,4,1259,3,2,0.45,0,0.0,alternative_payment,71
TXN104415,CUST10931,740.32,upi,insufficient_funds,at_risk,1,3861.74,70,0,1034,2,0,0.245,0,0.0,payment_plan,55
TXN104416,CUST11808,1227.85,upi,authentication_failed,new,2,6188.22,172,3,758,1,0,0.305,1,1227.85,customer_outreach,72
TXN104417,CUST18466,2070.29,credit_card,authentication_failed,regular,0,4952.51,340,0,1956,3,0,0.495,1,2070.29,customer_outreach,50
TXN104418,CUST10154,1287.37,net_banking,card_declined,regular,1,10892.32,324,2,862,2,2,0.385,1,1287.37,smart_retry,63
TXN104419,CUST11551,490.69,net_banking,insufficient_funds,new,1,18902.71,87,4,974,3,3,0.355,1,490.69,customer_outreach,71
TXN104420,CUST15773,843.41,net_banking,insufficient_funds,new,0,2711.59,213,0,887,5,1,0.53,0,0.0,customer_outreach,50
TXN104421,CUST19974,1208.21,net_banking,insufficient_funds,regular,0,3645.51,288,4,175,2,0,0.27,0,0.0,payment_plan,66
TXN104422,CUST19403,3413.95,debit_card,authentication_failed,new,2,9212.57,364,4,1357,6,0,0.34,1,3413.95,customer_outreach,76
TXN104423,CUST19515,1043.88,wallet,card_declined,regular,0,1834.18,86,0,263,3,0,0.425,0,0.0,smart_retry,50
TXN104424,CUST10212,703.32,net_banking,card_declined,regular,0,8747.17,253,2,416,3,0,0.385,0,0.0,alternative_payment,58
TXN104425,CUST12813,867.2,credit_card,gateway_error,regular,3,12483.97,354,1,893,1,2,0.62,1,867.2,smart_retry,69
TXN104426,CUST11974,1059.43,debit_card,card_declined,regular,0,20430.94,270,2,578,5,2,0.465,1,1059.43,alternative_payment,58
TXN104427,CUST10600,3755.44,credit_card,expired_card,regular,1,4285.01,29,1,1005,5,0,0.55,1,3755.44,alternative_payment,59
TXN104428,CUST12676,1508.49,wallet,expired_card,new,0,7653.07,191,4,1620,2,0,0.45,1,1508.49,alternative_payment,66
TXN104429,CUST15454,2581.59,wallet,insufficient_funds,regular,4,9910.11,216,1,1422,5,1,0.32,0,0.0,payment_plan,74
TXN104430,CUST12509,1048.49,net_banking,expired_card,at_risk,1,12829.17,112,4,1324,2,1,0.26,0,0.0,alternative_payment,71
TXN104431,CUST12525,2317.77,debit_card,expired_card,new,0,4032.76,176,0,926,1,0,0.595,1,2317.77,alternative_payment,50
TXN104432,CUST14461,1453.74,credit_card,authentication_failed,new,3,6128.36,95,2,1172,3,3,0.415,1,1453.74,customer_outreach,73
TXN104433,CUST11093,1757.89,upi,gateway_error,new,1,2370.08,92,0,1707,3,1,0.765,0,0.0,smart_retry,55
TXN104434,CUST12985,381.4,debit_card,gateway_error,new,2,7617.65,63,4,839,3,0,0.545,1,381.4,smart_retry,76
TXN104435,CUST13821,903.49,wallet,authentication_failed,regular,1,3336.78,133,0,1719,1,2,0.48,0,0.0,customer_outreach,55
TXN104436,CUST13406,1474.02,wallet,expired_card,regular,1,5666.48,49,2,827,2,1,0.49,1,1474.02,alternative_payment,63
TXN104437,CUST13565,662.81,credit_card,authentication_failed,regular,1,894.79,241,4,849,8,2,0.385,0,0.0,customer_outreach,71
TXN104438,CUST18541,845.15,upi,authentication_failed,premium,1,4174.53,301,3,1454,6,0,0.535,0,0.0,customer_outreach,72
TXN104439,CUST15011,2617.58,upi,authentication_failed,regular,2,23383.07,70,2,1903,3,0,0.345,1,2617.58,customer_outreach,68
TXN104440,CUST10526,1119.59,wallet,network_error,regular,3,7022.95,91,0,973,7,1,0.725,1,1119.59,smart_retry,65
TXN104441,CUST17920,2979.54,debit_card,expired_card,regular,1,5844.29,48,3,850,2,0,0.425,0,0.0,alternative_payment,67
TXN104442,CUST18326,2203.87,credit_card,card_declined,new,1,34849.88,111,4,993,5,1,0.355,1,2203.87,smart_retry,71
TXN104443,CUST17025,126.44,net_banking,card_declined,regular,3,10142.09,70,0,1010,5,1,0.415,0,0.0,alternative_payment,65
TXN104444,CUST13708,2372.26,upi,card_declined,new,1,7040.73,93,2,301,5,3,0.485,1,2372.26,alternative_payment,63
TXN104445,CUST12812,356.27,debit_card,network_error,new,2,5477.45,139,0,1439,2,3,0.765,1,356.27,smart_retry,60
TXN104446,CUST18605,9871.42,debit_card,card_declined,regular,0,11855.65,126,1,1532,5,0,0.455,1,9871.42,smart_retry,54
TXN104447,CUST17108,1717.47,upi,expired_card,at_risk,1,2849.53,49,4,234,2,2,0.285,0,0.0,alternative_payment,71
TXN104448,CUST15079,2146.23,upi,expired_card,regular,2,4672.11,284,2,348,4,1,0.485,0,0.0,alternative_payment,68
TXN104449,CUST10504,1538.49,debit_card,network_error,regular,2,10733.62,189,0,1458,3,1,0.7,0,0.0,smart_retry,60
TXN104450,CUST19845,1292.8,upi,gateway_error,regular,1,6442.95,360,0,271,5,3,0.815,1,1292.8,smart_retry,55
TXN104451,CUST18433,235.96,net_banking,network_error,premium,0,8413.92,173,3,591,2,0,0.76,1,235.96,smart_retry,67
TXN104452,CUST10132,1466.37,wallet,authentication_failed,regular,1,9312.61,159,3,749,4,0,0.355,0,0.0,customer_outreach,67
TXN104453,CUST13152,1725.88,wallet,authentication_failed,regular,2,2221.13,34,1,987,2,2,0.42,0,0.0,customer_outreach,64
TXN104454,CUST10637,1326.53,upi,expired_card,new,0,8163.61,69,2,1747,4,0,0.56,1,1326.53,alternative_payment,58
TXN104455,CUST15321,332.31,credit_card,network_error,regular,0,13744.21,29,4,1892,7,1,0.67,1,332.31,smart_retry,66
TXN104456,CUST12934,691.85,net_banking,card_declined,regular,1,5943.89,37,0,1346,7,1,0.515,0,0.0,smart_retry,55
TXN104457,CUST15215,722.3,net_banking,expired_card,regular,5,8927.29,93,4,1245,2,0,0.245,0,0.0,alternative_payment,91
TXN104458,CUST12874,750.28,credit_card,network_error,at_risk,1,5224.09,124,3,812,2,2,0.475,0,0.0,smart_retry,67
TXN104459,CUST16252,3037.12,net_banking,authentication_failed,regular,3,3115.64,217,4,384,3,0,0.23,0,0.0,customer_outreach,81
TXN104460,CUST12750,992.62,wallet,expired_card,regular,1,13415.06,276,3,221,5,2,0.52,0,0.0,alternative_payment,67
TXN104461,CUST19317,3025.52,upi,card_declined,new,2,15038.44,321,4,1632,6,1,0.335,1,3025.52,smart_retry,76
TXN104462,CUST19975,916.28,credit_card,authentication_failed,new,2,2299.66,157,1,604,6,1,0.485,1,916.28,customer_outreach,64
TXN104463,CUST12437,2047.68,upi,card_declined,regular,0,4819.99,345,1,1079,6,0,0.47,1,2047.68,alternative_payment,54
TXN104464,CUST13077,1141.94,upi,gateway_error,regular,4,13783.56,154,4,1133,2,2,0.48,1,1141.94,smart_retry,86
TXN104465,CUST19904,1467.96,debit_card,insufficient_funds,regular,0,12295.19,242,2,239,1,1,0.36,0,0.0,customer_outreach,58
TXN104466,CUST17146,654.58,wallet,expired_card,new,2,13320.01,260,3,1619,4,4,0.55,0,0.0,alternative_payment,72
TXN104467,CUST15930,505.48,upi,insufficient_funds,regular,0,7381.48,288,1,815,5,2,0.485,1,505.48,payment_plan,54
TXN104468,CUST19084,1434.92,upi,expired_card,premium,1,12824.17,138,1,726,3,1,0.695,1,1434.92,alternative_payment,64
TXN104469,CUST10355,1305.96,wallet,expired_card,regular,1,23749.28,287,4,1682,6,0,0.445,0,0.0,alternative_payment,71
TXN104470,CUST16114,601.9,wallet,expired_card,new,0,6785.82,246,0,539,2,1,0.635,1,601.9,alternative_payment,50
TXN104471,CUST19327,962.82,net_banking,authentication_failed,new,1,11594.65,217,2,699,4,4,0.525,0,0.0,customer_outreach,63
TXN104472,CUST13432,1571.17,upi,authentication_failed,premium,1,18864.92,241,3,702,2,0,0.475,1,1571.17,customer_outreach,72
TXN104473,CUST10734,757.74,upi,gateway_error,premium,0,12427.15,282,4,442,5,1,0.79,1,757.74,smart_retry,71
TXN104474,CUST10074,1479.22,credit_card,authentication_failed,new,0,8604.54,175,2,309,4,0,0.46,0,0.0,customer_outreach,58
TXN104475,CUST19019,1972.0,wallet,gateway_error,regular,0,7568.64,141,2,1544,7,1,0.75,1,1972.0,smart_retry,58
TXN104476,CUST16585,915.03,net_banking,authentication_failed,at_risk,0,5884.04,221,3,1236,2,0,0.21,1,915.03,customer_outreach,62
TXN104477,CUST18829,1751.97,wallet,authentication_failed,regular,1,1356.1,9,3,1465,6,0,0.345,0,0.0,customer_outreach,67
